10000
797463	209808	169858	574061	898691
668454	574299	459782	283521	696302
749324	641184	186891	785369	524174
22040	137061	905489	255729	425026
534327	598616	903801	813241	218326
606284	668701	776125	908175	971997
378331	600028	300843	777365	303413
500401	170974	264493	37731	831544
550633	756154	12881	126763	44858
688592	28461	742500	652569	808745
379389	944214	15029	50385	188281
351789	745749	475787	83901	858762
963758	988973	670395	251263	551299
1715	492461	573710	153320	171699
287525	966979	382753	993171	247392
191939	212477	668731	840821	244034
77459	784572	714980	987493	343393
216015	311390	504094	992438	846306
696148	263766	728776	201662	828107
657045	353214	305243	187937	876410
367617	96818	146237	908302	351764
582920	486676	206049	268540	461912
201954	359228	321098	900695	325728
384068	961772	665628	173349	899609
763778	307700	577806	978191	830309
300711	296570	966434	536424	984681
83503	108703	606277	316335	216004
851985	905282	523528	724322	878299
116356	561434	687412	565156	451572
512433	947159	599616	564291	57549
117138	919545	226825	531191	441072
598492	699737	140963	875505	569839
302282	693317	33048	539134	915503
58487	115324	85426	364073	968281
106852	404536	374674	97518	3341
658185	616186	746458	157635	486417
578867	786847	542311	769525	346853
492280	832295	783929	743941	23611
675209	772005	740173	186492	576521
107897	244849	59419	551580	858020
966802	353248	834523	404747	252900
682859	575590	549255	241524	323300
231855	400686	837028	990912	669711
32471	876632	543354	897218	886048
356706	379241	778695	5490	634175
623224	419955	299441	913993	466248
90621	827533	274033	610465	284348
380152	326989	865209	335905	997470
972309	368675	158813	438148	247995
580393	793832	360025	981096	501447
453438	562115	405382	870277	911784
681690	851951	209724	957315	98545
757999	459789	805619	367316	125637
815653	627098	775512	688839	626750
538508	115349	569421	511837	927139
879040	101162	247411	402731	255294
855699	822014	377287	457380	331255
227257	106379	349595	118127	188674
313649	516809	13885	362174	628468
890835	507317	893580	745603	512620
560119	407021	925927	276144	758544
393339	179208	329215	973032	568453
987858	240542	274022	644856	470610
294294	178942	838771	74810	564692
177086	885803	896868	44866	356536
967011	321925	573491	685612	823288
132347	521812	352434	74037	741253
547543	327993	949066	958481	954039
188189	312324	496114	562218	119307
897304	504956	257446	279375	194154
261576	491454	864305	699133	484787
940636	32376	62262	633517	74586
104961	274480	349526	201222	497459
39900	750106	87489	408925	956658
727738	986213	105958	815064	645222
997482	250956	625587	853025	310992
215537	680680	571771	433698	982582
407227	591776	494714	393745	878147
406302	371730	161454	946242	77092
731929	177064	836519	391398	569675
224278	55521	227559	458084	112821
542223	446612	707911	119571	348488
144037	27704	534225	11924	310856
109273	996066	876816	60193	2796
142609	312143	494406	690861	103428
880471	87530	855758	123064	63188
921404	282516	803025	710129	447204
772841	352175	787419	874850	968262
950804	542515	762854	921831	326142
585723	886842	881531	627627	992459
285124	605286	154194	147163	489137
456225	552457	118369	915478	620382
346772	796963	322090	833149	157851
6632	467382	449532	437517	421804
619345	310680	704794	244054	790511
104158	660662	784717	364519	333015
125402	388565	324039	951215	346685
476692	733998	663711	686185	560054
90522	78427	883033	260866	788965
723375	279200	213762	534607	24364
857554	643933	222359	742321	400811
765832	967751	5689	604628	377767
196907	867688	329439	376704	889691
682419	569420	86027	478357	358129
860981	522232	850766	124352	896089
493217	46076	915999	312035	92984
790987	571773	135636	573428	446446
793311	93481	62240	584698	160609
586418	210794	330103	781153	699857
928059	29582	56925	177657	980885
539711	59127	375300	870519	828430
372700	373942	621720	906140	177714
418538	863277	942280	895053	451661
276545	311510	27775	886242	28859
870722	791234	916767	865062	683220
459638	580380	757238	842479	525926
643656	956838	222794	150378	275386
294558	307067	763987	247877	781834
658928	293604	658749	924757	708572
826039	237625	632210	654115	143266
401888	441912	665079	148397	787936
248461	511392	399430	180834	160547
479965	545599	237184	208087	880001
686987	315550	350530	592587	522948
39016	877420	118435	100005	943302
236763	382391	940718	576968	528612
34043	798084	584385	687269	242713
550937	950224	681941	309697	102256
595724	421536	416963	901736	662462
976804	788820	458039	604315	549415
385098	239003	773152	83267	713801
73129	552623	23280	543492	215160
879733	611425	416743	658642	744929
246055	423977	271794	244158	535804
